"source","group","n","mean_bias","median_bias","mae","mad","rmse","max_abs","q25_abs","q75_abs","q95_abs","slope","bias_p","pct_within_10cm","pct_within_20cm"
"massgis_415636","5",5,0.0470478164258846,0.0455029401661013,0.0470478164258846,0.00792826224953145,0.0477862350562178,0.0599588799516029,0.044540136355095,0.0508504797921174,0.0581371999197058,0.933038723393223,0.00035632652686503,100,100
"massgis_415636","6",13,0.0776663120985264,0.0744126642970651,0.0776663120985264,0.0220265741596467,0.0809476149786296,0.12498213227151,0.0611674657034835,0.0957870191807793,0.111107025056326,1.0017155189885,5.8683801145044e-08,76.9230769230769,100
"massgis_415636","7",1,0.0568559282468053,0.0568559282468053,0.0568559282468053,0,0.0568559282468053,0.0568559282468053,0.0568559282468053,0.0568559282468053,0.0568559282468053,NA,NA,100,100
"massgis_415636","8",3,0.0300412058959494,0.0293535029172702,0.0300412058959494,0.0257123798389489,0.0335825481163799,0.0487593744588311,0.0206821216145086,0.0390564386880506,0.046818787304675,1.1732791119954,0.105451861727647,100,100
"massgis_415636","9",1,0.0806229309194966,0.0806229309194966,0.0806229309194966,0,0.0806229309194966,0.0806229309194966,0.0806229309194966,0.0806229309194966,0.0806229309194966,NA,NA,100,100
"massgis_415636","N/A",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_417636","overall",77,0.0570770635192441,0.0487453720559736,0.0671951882385155,0.053525402869229,0.0889509307428192,0.25790596196925,0.0305518278044659,0.0756685054169473,0.200721430047702,1.09404728893017,2.44805187640531e-10,80.5194805194805,93.5064935064935
"massgis_417636","1",10,0.0198090371027324,0.00614375020613556,0.0477431506453571,0.0644515609223058,0.0600255242239755,0.119699933482155,0.0182932903084088,0.0713904420238402,0.103731653160936,0.976793852724363,0.321622811530946,90,100
"massgis_417636","10",6,0.0387735541410795,0.0328960303594735,0.0445203294896632,0.0391341770271862,0.0516889560286444,0.0855438609085033,0.0251245128177084,0.0652327993106117,0.0830750220356143,1.21738265438432,0.0521164408160181,100,100
"massgis_417636","11",7,0.165618890515574,0.200618555335588,0.165618890515574,0.0656604850820227,0.180820390708705,0.244905945786164,0.104576501877736,0.222351392919847,0.244505119133375,1.24360743979038,0.00139336104308513,28.5714285714286,42.8571428571429
"massgis_417636","12",7,0.15720047277027,0.146545852049836,0.15720047277027,0.0495609648816665,0.165045641682315,0.25790596196925,0.122611990229535,0.177889657106902,0.236383655019024,1.09956551655645,0.000259013268032117,14.2857142857143,85.7142857142857
"massgis_417636","2",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_417636","3",17,0.0190453096010476,0.0260181209164658,0.0347585254369547,0.0387926691270005,0.0402995652243457,0.0737253444822348,0.0148933166504794,0.0521834177780607,0.0678113081831666,0.971087060511139,0.0476455949410665,100,100
"massgis_417636","4",6,0.0326388061773597,0.0349090238080568,0.0415603090289697,0.0523149264770304,0.0499257762635365,0.0901780212023306,0.0215666835620857,0.0569342232216993,0.083283835101884,0.932837489689751,0.111232902401335,100,100
"massgis_417636","5",4,0.0180786730683676,0.0236002186670706,0.0340230137353983,0.0342813983760371,0.0377823054581437,0.0570029362733906,0.0266060018556073,0.0415825895037701,0.0539188669194665,1.12143717141323,0.414880787096693,100,100
"massgis_417636","6",13,0.0537541600375761,0.0577066235678652,0.0537541600375761,0.0152886147991942,0.0562234100269337,0.0716967133416317,0.0455913830959511,0.0655603848953008,0.0704102058641995,0.875187394336189,9.42217523607646e-08,100,100
"massgis_417636","7",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_417636","8",1,0.132674102547091,0.132674102547091,0.132674102547091,0,0.132674102547091,0.132674102547091,0.132674102547091,0.132674102547091,0.132674102547091,NA,NA,0,100
"massgis_417636","9",5,0.0337909419550402,0.0388832134605541,0.0499594953306298,0.0690772964925992,0.0601501287355569,0.106633762582311,0.0327125987256449,0.0638591171713092,0.098078833500111,0.802708945740463,0.245981344804984,80,100
"massgis_417636","N/A",1,0.112115966740865,0.112115966740865,0.112115966740865,0,0.112115966740865,0.112115966740865,0.112115966740865,0.112115966740865,0.112115966740865,NA,NA,0,100
