Site,Day,Month,Year,PolygonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
WEL,28,Sep,2019,26,43,06bf,06,bf,Line,4637433.551,417269.883,1.459,"patches of high marsh, water present"
WEL,28,Sep,2019,26,44,06bf,06,bf,Line,4637434.286,417277.778,1.442,
WEL,28,Sep,2019,27,45,06af,06,af,Line,4637434.788,417279.621,1.467,
WEL,28,Sep,2019,27,46,06af,06,af,Line,4637434.889,417280.95,1.462,
WEL,28,Sep,2019,28,47,02af,02,af,Line,4637432.698,417281.22,1.403,
WEL,28,Sep,2019,28,48,02af,02,af,Line,4637427.671,417280.952,1.366,
WEL,28,Sep,2019,29,49,03a,03,a,Line,4637425.772,417280.484,1.32,
WEL,28,Sep,2019,29,50,03a,03,a,Line,4637423.698,417279.884,1.341,
WEL,28,Sep,2019,30,51,01ef,01,ef,Line,4637422.23,417279.391,1.219,
WEL,28,Sep,2019,30,52,01ef,01,ef,Line,4637420.678,417282.687,1.262,
WEL,28,Sep,2019,32,54,01aef,01,aef,Line,4637418.696,417286.687,1.118,
WEL,28,Sep,2019,32,55,01aef,01,aef,Line,4637415.587,417290.937,1.143,
WEL,28,Sep,2019,33,56,03a,03,a,Line,4637416.818,417292.027,1.336,
WEL,28,Sep,2019,33,57,03a,03,a,Line,4637424.221,417291.775,1.449,
WEL,28,Sep,2019,34,58,02a,02,a,Line,4637426.33,417291.588,1.459,
WEL,28,Sep,2019,34,59,02a,02,a,Line,4637432.888,417291.54,1.516,
WEL,28,Sep,2019,35,60,03a,03,a,Line,4637435.061,417291.214,1.515,
WEL,28,Sep,2019,35,61,03a,03,a,Line,4637454.671,417286.478,1.519,
WEL,28,Sep,2019,35,62,03a,03,a,Line,4637458.088,417297.975,1.556,
WEL,28,Sep,2019,36,63,32,32,,Line,4637458.611,417299.984,1.611,zig zagged
WEL,28,Sep,2019,36,64,32,32,,Line,4637461.233,417304.794,1.722,zig zagged
WEL,28,Sep,2019,36,65,32,32,,Line,4637465.057,417298.964,1.571,zig zagged
WEL,28,Sep,2019,36,66,32,32,,Line,4637468.686,417304.093,1.734,zig zagged
WEL,28,Sep,2019,36,67,32,32,,Line,4637470.614,417300.042,1.568,zig zagged
WEL,28,Sep,2019,36,68,32,32,,Line,4637479.675,417294.975,1.73,zig zagged
WEL,28,Sep,2019,36,69,32,32,,Line,4637455.069,417303.252,1.615,zig zagged
WEL,28,Sep,2019,36,70,32,32,,Line,4637438.617,417310.098,1.627,zig zagged
WEL,28,Sep,2019,37,71,11a,11,a,Line,4637455.087,417299.824,1.582,
WEL,28,Sep,2019,37,72,11a,11,a,Line,4637452.064,417300.331,1.518,
WEL,28,Sep,2019,39,74,11a,11,a,Line,4637448.154,417301.494,1.518,
WEL,28,Sep,2019,39,75,11a,11,a,Line,4637444.193,417302.563,1.558,
WEL,28,Sep,2019,41,77,11a,11,a,Line,4637440.696,417304.144,1.502,
WEL,28,Sep,2019,41,78,11a,11,a,Line,4637428.738,417309.028,1.513,missed point 79
WEL,28,Sep,2019,44,82,01ae,01,ae,Line,4637288.533,416741.763,1.383,
WEL,28,Sep,2019,44,83,01ae,01,ae,Line,4637285.45,416745.619,1.357,
WEL,28,Sep,2019,44,84,01ae,01,ae,Line,4637284.111,416747.973,1.392,
WEL,28,Sep,2019,47,87,01ef,01,ef,Line,4637278.607,416755.311,1.372,
WEL,28,Sep,2019,47,88,01ef,01,ef,Line,4637268.637,416763.405,1.321,
WEL,28,Sep,2019,48,89,01ae,01,ae,Line,4637265.425,416769.918,1.265,
WEL,28,Sep,2019,48,90,01ae,01,ae,Line,4637264.584,416772.947,1.225,
WEL,28,Sep,2019,49,91,01bce,01,bce,Line,4637263.915,416775.057,1.141,
WEL,28,Sep,2019,49,92,01bce,01,bce,Line,4637263.214,416776.689,1.081,
WEL,28,Sep,2019,49,93,01bce,01,bce,Line,4637258.55,416783.531,1.114,
WEL,28,Sep,2019,51,95,01ae,01,ae,Line,4637256.793,416786.451,1.18,
WEL,28,Sep,2019,51,96,01ae,01,ae,Line,4637256.117,416787.677,1.198,
WEL,28,Sep,2019,54,99,01ae,01,ae,Line,4637253.742,416791.779,1.243,
WEL,28,Sep,2019,54,100,01ae,01,ae,Line,4637246.93,416796.047,1.172,
WEL,28,Sep,2019,55,101,33ef,33,ef,Line,4637247.771,416797.459,1.176,
WEL,28,Sep,2019,55,102,33ef,33,ef,Line,4637240.816,416803.969,1.196,zig zagged
WEL,28,Sep,2019,55,103,33ef,33,ef,Line,4637238.292,416803.814,1.222,zig zagged
WEL,28,Sep,2019,55,104,33ef,33,ef,Line,4637243.503,416795.501,1.156,zig zagged
WEL,28,Sep,2019,55,105,33ef,33,ef,Line,4637233.461,416788.626,1.176,zig zagged
WEL,28,Sep,2019,55,106,33ef,33,ef,Line,4637249.716,416786.92,1.141,zig zagged
WEL,28,Sep,2019,55,107,33ef,33,ef,Line,4637232.738,416783.19,1.192,zig zagged
WEL,28,Sep,2019,56,108,01ce,01,ce,Line,4637231.813,416784.933,1.195,
WEL,28,Sep,2019,56,109,01ce,01,ce,Line,4637230.937,416791.177,1.218,
WEL,28,Sep,2019,57,110,10ae,10,ae,Line,4637230.323,416793.036,1.187,
WEL,28,Sep,2019,57,111,10ae,10,ae,Line,4637231.858,416814.267,1.344,
WEL,28,Sep,2019,58,112,06ae,06,ae,Line,4637231.515,416816.307,1.354,
WEL,28,Sep,2019,58,113,06ae,06,ae,Line,4637227.623,416823.941,1.448,
WEL,28,Sep,2019,60,115,06ae,06,ae,Line,4637224.942,416824.821,1.529,
WEL,28,Sep,2019,60,116,06ae,06,ae,Line,4637211.585,416816.39,1.336,
WEL,28,Sep,2019,61,117,10ae,10,ae,Line,4637209.917,416815.674,1.314,
WEL,28,Sep,2019,61,118,10ae,10,ae,Line,4637209.671,416780.107,1.156,
WEL,28,Sep,2019,62,119,01ae,01,ae,Line,4637209.026,416778.398,1.114,
WEL,28,Sep,2019,62,119,01ae,01,ae,Line,4637209.026,416778.398,1.114,
WEL,28,Sep,2019,62,120,01ae,01,ae,Line,4637212.58,416773.54,1.144,
WEL,28,Sep,2019,62,120,01ae,01,ae,Line,4637212.58,416773.54,1.144,
WEL,28,Sep,2019,62,121,01ae,01,ae,Line,4637214.41,416774.1,1.065,
WEL,28,Sep,2019,63,122,33e,33,e,Line,4637214.981,416775.799,1.115,
WEL,28,Sep,2019,63,123,33e,33,e,Line,4637215.494,416778.818,1.167,
WEL,28,Sep,2019,64,124,10ae,10,ae,Line,4637215.779,416780.337,1.135,
WEL,28,Sep,2019,64,125,10ae,10,ae,Line,4637224.08,416812.748,1.371,
WEL,28,Sep,2019,71,132,01ae,01,ae,Line,4637290.717,416744.289,1.482,start on other side of boardwalk
WEL,28,Sep,2019,71,133,01ae,01,ae,Line,4637284.839,416751.872,1.393,
WEL,28,Sep,2019,72,134,01ace,01,ace,Line,4637283.991,416753.018,1.409,
WEL,28,Sep,2019,72,135,01ace,01,ace,Line,4637282.764,416754.92,1.321,
WEL,28,Sep,2019,74,137,01ae,01,ae,Line,4637272.935,416764.063,1.274,
WEL,28,Sep,2019,74,138,01ae,01,ae,Line,4637266.934,416776.333,1.177,
WEL,28,Sep,2019,76,140,01bce,01,bce,Line,4637264.876,416779.706,1.158,
WEL,28,Sep,2019,76,141,01bce,01,bce,Line,4637261.593,416784.898,1.156,
WEL,28,Sep,2019,77,142,01ace,01,ace,Line,4637260.765,416786.199,1.183,
WEL,28,Sep,2019,77,143,01ace,01,ace,Line,4637259.582,416788.073,1.182,
WEL,28,Sep,2019,78,144,01ae,01,ae,Line,4637258.95,416789.231,1.221,
WEL,28,Sep,2019,78,145,01ae,01,ae,Line,4637257.592,416791.346,1.212,
WEL,28,Sep,2019,79,146,33e,33,e,Line,4637258.933,416792.387,1.194,
WEL,28,Sep,2019,79,147,33e,33,e,Line,4637262.018,416795.636,1.177,
WEL,28,Sep,2019,80,148,10ae,10,ae,Line,4637263.152,416797.436,1.2,
WEL,28,Sep,2019,80,149,10ae,10,ae,Line,4637264.928,416798.978,1.188,
WEL,28,Sep,2019,81,150,33e,33,e,Line,4637266.187,416800.601,1.183,
WEL,28,Sep,2019,81,150,33e,33,e,Line,4637266.187,416800.601,1.183,
WEL,28,Sep,2019,83,152,01aef,01,aef,Line,4637285.208,416792.205,1.133,
WEL,28,Sep,2019,83,152,01aef,01,aef,Line,4637285.208,416792.205,1.133,
WEL,28,Sep,2019,83,153,01aef,01,aef,Line,4637291.403,416804.045,1.115,
WEL,28,Sep,2019,86,156,01ace,01,ace,Line,4637293.878,416812.962,1.194,
WEL,28,Sep,2019,86,157,01ace,01,ace,Line,4637296.927,416816.966,1.24,
WEL,28,Sep,2019,87,158,10ae,10,ae,Line,4637297.395,416818.984,1.236,
WEL,28,Sep,2019,87,159,10ae,10,ae,Line,4637300.498,416829.618,1.382,
