"source","group","n","mean_bias","median_bias","mae","mad","rmse","max_abs","q25_abs","q75_abs","q95_abs","slope","bias_p","pct_within_10cm","pct_within_20cm"
"photo_summer","9",22,0.540680372772837,0.616924738435654,0.612779766910833,0.228420501895992,0.657993908047136,1.04065064170952,0.503265896330479,0.756653429171812,0.928277490435471,0.416264042432946,1.52797073720078e-06,4.54545454545455,9.09090909090909
"photo_summer","N/A",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis","overall",169,0.00277742902420999,-0.000967688349174933,0.0314116174393411,0.0354540903077037,0.0437559822482194,0.17340430924664,0.0116753345692071,0.0396636321609853,0.0841205447980543,0.9280909308331,0.410882446594078,96.4497041420118,100
"massgis","1",26,0.0144066494487192,0.0247688740374287,0.0384750847412119,0.0288397020903578,0.0469629225661826,0.13780398458264,0.0202327685787983,0.049673337072164,0.075938653336744,0.971220032170421,0.119618490685894,96.1538461538462,100
"massgis","10",1,-0.0876546439461754,-0.0876546439461754,0.0876546439461754,0,0.0876546439461754,0.0876546439461754,0.0876546439461754,0.0876546439461754,0.0876546439461754,NA,NA,100,100
"massgis","11",8,0.0908164815803356,0.0940551157599225,0.0908164815803356,0.107368844861641,0.115377659641624,0.17340430924664,0.0185405118800886,0.158449241804841,0.170191120573776,0.370071459546279,0.0118169757982538,50,100
"massgis","12",8,0.0131676693784677,0.00862601682208647,0.0318257287627295,0.0274144964121981,0.0413553716314451,0.0731947547434968,0.0098549034364733,0.0574349179417558,0.071048892658374,0.487847313445491,0.403685329693442,100,100
"massgis","2",4,0.0530857919927616,0.0593418261697555,0.0553496521890218,0.0381132260392887,0.0652305124938882,0.0981872360240558,0.0362118289501574,0.0784796494086198,0.0942457187009686,1.24932840740655,0.0936962868437758,100,100
"massgis","3",36,-0.000470338254880306,-0.00787282524376565,0.0234852572664955,0.0239857447433309,0.0326246545876938,0.110761218758814,0.00895337400201159,0.0323926727791199,0.0646908512151273,0.993837284625254,0.932509828961169,97.2222222222222,100
"massgis","4",8,-0.0328502735413742,-0.029088092226277,0.0357178988894261,0.0297989402046618,0.0449434575072919,0.0885049016584397,0.0118324962564738,0.048888176150217,0.0808536231324041,0.951909167471371,0.0252737770779742,100,100
"massgis","5",19,0.00704166922315873,0.0116753345692071,0.0193726259359304,0.0235001635218784,0.0229317388736411,0.0472162076825917,0.0099977801408922,0.0289526801130818,0.0380516300394439,0.856375101332453,0.187863335314301,100,100
"massgis","6",15,0.00383525759850214,0.00400107462053789,0.0202282918932673,0.0242044156699657,0.024782636445196,0.0551626747128379,0.0105915265506635,0.0276330642164052,0.0443133449265411,1.0123076907254,0.56713535868042,100,100
"massgis","7",7,0.00307686140191427,-0.00244734304639982,0.0160203628516118,0.0231996018308712,0.0200866432706382,0.0393531497202936,0.00506345074022646,0.0210599428046387,0.0342837346082806,0.841492846103312,0.717249609962415,100,100
"massgis","8",14,-0.0324144151475114,-0.030714427900194,0.0324144151475114,0.0199488277675692,0.0368398444297883,0.0641262185196724,0.0196109942408722,0.0431065204011547,0.0593598586313092,0.716242354206254,1.52605068965825e-05,100,100
"massgis","9",22,-0.0156078926470672,-0.0191484743081426,0.0294116835503236,0.0354796164057106,0.0342645439304465,0.0688617941714957,0.0132027861151137,0.043252026646164,0.0579898491388546,0.909560503236061,0.0289436685801093,100,100
"massgis","N/A",1,0.00230209450586616,0.00230209450586616,0.00230209450586616,0,0.00230209450586616,0.00230209450586616,0.00230209450586616,0.00230209450586616,0.00230209450586616,NA,NA,100,100
